owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
google,styleguide,35246,13324,1314,False,False,"[{'name': 'HTML', 'size': 600284}, {'name': 'Python', 'size': 236467}, {'name': 'XSLT', 'size': 47123}, {'name': 'CSS', 'size': 12693}, {'name': 'JavaScript', 'size': 11072}, {'name': 'Emacs Lisp', 'size': 6199}, {'name': 'Vim Script', 'size': 1607}, {'name': 'SCSS', 'size': 126}, {'name': 'C', 'size': 84}]",9,"[{'name': 'cpplint', 'stars': 1}, {'name': 'styleguide', 'stars': 82}, {'name': 'style-guide', 'stars': 56}]",3,2663,415,320,Style guides for Google-originated open-source projects,HTML,2015-05-20T19:18:59Z,2023-07-19T10:07:08Z,500.0,Apache License 2.0,17,Other,True,google/styleguide,,77
photonstorm,phaser,35062,7033,1249,False,False,"[{'name': 'JavaScript', 'size': 11053299}, {'name': 'GLSL', 'size': 26086}, {'name': 'TypeScript', 'size': 26080}]",3,"[{'name': 'phaser', 'stars': 5713}, {'name': 'phaserjs', 'stars': 11}, {'name': 'javascript', 'stars': 163762}, {'name': 'html5-game-development', 'stars': 24}, {'name': 'webgl', 'stars': 270}, {'name': 'game-frameworks', 'stars': 16}, {'name': 'game-development', 'stars': 821}, {'name': 'gamedev', 'stars': 512}, {'name': 'canvas', 'stars': 179}, {'name': 'phaser-development', 'stars': 0}]",11,370374,2275,4170,"Phaser is a fun, free and fast 2D game framework for making HTML5 games for desktop and mobile web browsers, supporting Canvas and WebGL rendering.",JavaScript,2013-04-12T12:27:51Z,2023-08-17T17:12:05Z,18901.0,MIT License,1,Other,True,photonstorm/phaser,,379
tabler,tabler,35053,3707,635,False,False,"[{'name': 'HTML', 'size': 395543}, {'name': 'TypeScript', 'size': 255700}, {'name': 'SCSS', 'size': 253333}, {'name': 'MDX', 'size': 72104}, {'name': 'JavaScript', 'size': 26314}, {'name': 'Ruby', 'size': 12431}, {'name': 'Dockerfile', 'size': 581}]",7,"[{'name': 'dashboard', 'stars': 221}, {'name': 'html', 'stars': 107963}, {'name': 'bootstrap', 'stars': 80726}, {'name': 'sass', 'stars': 17696}, {'name': 'scss', 'stars': 129}, {'name': 'boilerplate-template', 'stars': 23}, {'name': 'admin-dashboard', 'stars': 131}, {'name': 'dashboard-templates', 'stars': 44}, {'name': 'modular', 'stars': 21}, {'name': 'dashboards', 'stars': 29}]",20,274295,724,784,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap,HTML,2018-02-01T09:08:59Z,2023-08-17T20:45:27Z,2435.0,MIT License,5,Other,True,tabler/tabler,,107
google-research,bert,35043,9330,995,False,False,"[{'name': 'Python', 'size': 214335}, {'name': 'Jupyter Notebook', 'size': 66488}]",2,"[{'name': 'nlp', 'stars': 22118}, {'name': 'google', 'stars': 64175}, {'name': 'natural-language-processing', 'stars': 448}, {'name': 'natural-language-understanding', 'stars': 70}, {'name': 'tensorflow', 'stars': 35637}]",5,317,201,1126,TensorFlow code and pre-trained models for BERT,Python,2018-10-25T22:57:34Z,2023-06-07T20:19:26Z,111.0,Apache License 2.0,1,,True,google-research/bert,,25
wg,wrk,34996,2835,751,False,False,"[{'name': 'C', 'size': 202017}, {'name': 'Lua', 'size': 4956}, {'name': 'Makefile', 'size': 2674}, {'name': 'C++', 'size': 878}]",4,[],0,38743,127,389,Modern HTTP benchmarking tool,C,2012-03-20T11:12:28Z,2023-07-24T03:03:45Z,80.0,Other,1,,True,wg/wrk,,1
getsentry,sentry,34913,3889,689,False,False,"[{'name': 'Python', 'size': 29687691}, {'name': 'TypeScript', 'size': 17639060}, {'name': 'HTML', 'size': 234420}, {'name': 'Less', 'size': 223149}, {'name': 'JavaScript', 'size': 164044}, {'name': 'Lua', 'size': 69609}, {'name': 'Shell', 'size': 29187}, {'name': 'PEG.js', 'size': 14305}, {'name': 'Makefile', 'size': 6135}, {'name': 'Dockerfile', 'size': 5935}]",12,"[{'name': 'crash-reporting', 'stars': 9}, {'name': 'crash-reports', 'stars': 5}, {'name': 'error-monitoring', 'stars': 4}, {'name': 'monitoring', 'stars': 9085}, {'name': 'devops', 'stars': 1156}, {'name': 'csp-report', 'stars': 0}, {'name': 'django', 'stars': 54911}, {'name': 'error-logging', 'stars': 3}, {'name': 'sentry', 'stars': 6}, {'name': 'python', 'stars': 277238}]",14,418390,45653,8632,Developer-first error tracking and performance monitoring,Python,2010-08-30T22:06:41Z,2023-08-18T08:59:57Z,57908.0,Other,198,Other,True,getsentry/sentry,,344
preactjs,preact,34887,1932,404,False,False,"[{'name': 'JavaScript', 'size': 1005170}, {'name': 'TypeScript', 'size': 27147}, {'name': 'HTML', 'size': 19939}]",3,"[{'name': 'preact', 'stars': 28}, {'name': 'jsx', 'stars': 42}, {'name': 'react', 'stars': 95607}, {'name': 'virtual-dom', 'stars': 49}, {'name': 'components', 'stars': 89}, {'name': 'dom', 'stars': 32}, {'name': 'vdom', 'stars': 40}]",7,14997,2165,1692,⚛️ Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,JavaScript,2015-09-11T02:40:18Z,2023-08-18T08:37:44Z,5381.0,MIT License,22,Contributor Covenant,True,preactjs/preact,,310
LAION-AI,Open-Assistant,34865,3110,417,False,False,"[{'name': 'Python', 'size': 1846930}, {'name': 'TypeScript', 'size': 699788}, {'name': 'JavaScript', 'size': 21756}, {'name': 'Shell', 'size': 14985}, {'name': 'Mako', 'size': 1052}, {'name': 'HTML', 'size': 387}, {'name': 'Dockerfile', 'size': 296}, {'name': 'CSS', 'size': 100}]",8,"[{'name': 'chatgpt', 'stars': 5625}, {'name': 'language-model', 'stars': 88}, {'name': 'rlhf', 'stars': 8}, {'name': 'ai', 'stars': 5914}, {'name': 'assistant', 'stars': 27}, {'name': 'discord-bot', 'stars': 304}, {'name': 'machine-learning', 'stars': 72587}, {'name': 'nextjs', 'stars': 1264}, {'name': 'python', 'stars': 277238}]",9,50727,1919,1593,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",Python,2022-12-13T05:24:17Z,2023-08-18T01:54:39Z,3458.0,Apache License 2.0,46,,True,LAION-AI/Open-Assistant,,295
dair-ai,Prompt-Engineering-Guide,34848,3122,424,False,False,"[{'name': 'MDX', 'size': 2525955}, {'name': 'Jupyter Notebook', 'size': 75109}, {'name': 'TypeScript', 'size': 3253}, {'name': 'JavaScript', 'size': 816}, {'name': 'CSS', 'size': 131}]",5,"[{'name': 'deep-learning', 'stars': 70567}, {'name': 'prompt-engineering', 'stars': 138}, {'name': 'openai', 'stars': 328}, {'name': 'chatgpt', 'stars': 5625}, {'name': 'language-model', 'stars': 88}]",5,10651,185,79,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",MDX,2022-12-16T16:04:50Z,2023-08-15T14:47:35Z,939.0,MIT License,2,,True,dair-ai/Prompt-Engineering-Guide,,188
lerna,lerna,34822,2330,260,False,False,"[{'name': 'TypeScript', 'size': 2036632}, {'name': 'JavaScript', 'size': 59972}, {'name': 'Shell', 'size': 11544}, {'name': 'CSS', 'size': 11482}, {'name': 'Batchfile', 'size': 171}]",5,"[{'name': 'lerna', 'stars': 19}, {'name': 'monorepo', 'stars': 86}, {'name': 'npm', 'stars': 27233}, {'name': 'package', 'stars': 16}, {'name': 'publishing', 'stars': 5990}]",5,34692,1225,2497,":dragon: Lerna is a fast, modern build system for managing and publishing multiple JavaScript/TypeScript packages from the same repository.",TypeScript,2015-12-04T09:36:55Z,2023-08-17T05:18:03Z,2653.0,MIT License,8,Contributor Covenant,True,lerna/lerna,,318
ant-design,ant-design-pro,34727,7978,766,False,False,"[{'name': 'TypeScript', 'size': 204210}, {'name': 'JavaScript', 'size': 19123}, {'name': 'Less', 'size': 850}, {'name': 'Shell', 'size': 198}]",4,"[{'name': 'antd', 'stars': 23}, {'name': 'react', 'stars': 95607}, {'name': 'enterprise', 'stars': 19}, {'name': 'boilerplate', 'stars': 142}, {'name': 'admin', 'stars': 79}, {'name': 'umi', 'stars': 14}, {'name': 'dashboard', 'stars': 221}, {'name': 'ant-design', 'stars': 33}, {'name': 'antv', 'stars': 1}]",9,8183,1408,9274,👨🏻‍💻👩🏻‍💻 Use Ant Design like a Pro!,TypeScript,2017-08-25T10:40:44Z,2023-08-09T09:46:15Z,2475.0,MIT License,37,Contributor Covenant,True,ant-design/ant-design-pro,,302
eugenp,tutorials,34712,53978,1524,False,False,"[{'name': 'Java', 'size': 24691078}, {'name': 'JavaScript', 'size': 2954283}, {'name': 'HTML', 'size': 938184}, {'name': 'TypeScript', 'size': 757818}, {'name': 'CSS', 'size': 495458}, {'name': 'Groovy', 'size': 154840}, {'name': 'AspectJ', 'size': 71030}, {'name': 'Shell', 'size': 59956}, {'name': 'FreeMarker', 'size': 41336}, {'name': 'RAML', 'size': 38085}]",40,[],0,377684,13917,687,"Just Announced - ""Learn Spring Security OAuth"": ",Java,2013-04-29T18:26:36Z,2023-08-18T08:32:16Z,28118.0,MIT License,28,,True,eugenp/tutorials,,321
alvarotrigo,fullPage.js,34702,7427,849,False,False,"[{'name': 'JavaScript', 'size': 434546}, {'name': 'HTML', 'size': 20372}, {'name': 'CSS', 'size': 7388}]",3,"[{'name': 'javascript', 'stars': 163762}, {'name': 'scrolling', 'stars': 6}, {'name': 'slide', 'stars': 10}, {'name': 'onepage', 'stars': 6}, {'name': 'fullpage', 'stars': 6}, {'name': 'snap', 'stars': 10}, {'name': 'sections', 'stars': 0}, {'name': 'swipe', 'stars': 3}, {'name': 'fullscreen', 'stars': 4}, {'name': 'slideshow', 'stars': 22}]",12,16810,511,4022,fullPage plugin by Alvaro Trigo. Create full screen pages fast and simple,JavaScript,2013-09-20T11:58:29Z,2023-06-29T10:16:54Z,2155.0,GNU General Public License v3.0,1,,True,alvarotrigo/fullPage.js,,134
pingcap,tidb,34646,5620,1286,False,False,"[{'name': 'Go', 'size': 40229229}, {'name': 'Starlark', 'size': 1260730}, {'name': 'Shell', 'size': 530935}, {'name': 'Yacc', 'size': 392298}, {'name': 'TypeScript', 'size': 61875}, {'name': 'Makefile', 'size': 28179}, {'name': 'Jsonnet', 'size': 15129}, {'name': 'Dockerfile', 'size': 4810}, {'name': 'Smarty', 'size': 4216}, {'name': 'Ragel', 'size': 3669}]",12,"[{'name': 'distributed-database', 'stars': 140}, {'name': 'distributed-transactions', 'stars': 42}, {'name': 'tidb', 'stars': 12}, {'name': 'database', 'stars': 82137}, {'name': 'scale', 'stars': 8}, {'name': 'mysql', 'stars': 61815}, {'name': 'htap', 'stars': 7}, {'name': 'sql', 'stars': 64584}, {'name': 'cloud-native', 'stars': 266}, {'name': 'serverless', 'stars': 15052}]",13,440310,30464,15669,"TiDB is an open-source, cloud-native, distributed, MySQL-Compatible database for elastic scale and real-time analytics. Try AI-powered Chat2Query free at : https://tidbcloud.com/free-trial",Go,2015-09-06T04:01:52Z,2023-08-18T08:55:10Z,21321.0,Apache License 2.0,228,Other,True,pingcap/tidb,,402
dylanaraps,pure-bash-bible,34610,3149,744,False,False,"[{'name': 'Shell', 'size': 6805}]",1,"[{'name': 'bash', 'stars': 47178}, {'name': 'shell', 'stars': 22608}, {'name': 'script', 'stars': 93}, {'name': 'guide', 'stars': 61}, {'name': 'list', 'stars': 119}, {'name': 'bible', 'stars': 22}, {'name': 'book', 'stars': 135}, {'name': 'reference', 'stars': 46}, {'name': 'handbook', 'stars': 45}, {'name': 'learning', 'stars': 674}]",12,232,60,74,📖 A collection of pure bash alternatives to external processes.,Shell,2018-06-13T01:39:33Z,2023-06-15T09:57:58Z,263.0,MIT License,2,,True,dylanaraps/pure-bash-bible,,21
nodejs,node-v0.x-archive,34542,7515,2055,False,True,[],0,[],0,144238,3796,6380,Moved to https://github.com/nodejs/node,,2009-05-27T16:29:46Z,2023-03-28T08:23:47Z,2.0,,26,Other,True,nodejs/node-v0.x-archive,,2
labmlai,annotated_deep_learning_paper_implementations,34518,3600,372,False,False,"[{'name': 'Jupyter Notebook', 'size': 1519986}, {'name': 'Python', 'size': 1250680}, {'name': 'Makefile', 'size': 1984}]",3,"[{'name': 'deep-learning', 'stars': 70567}, {'name': 'deep-learning-tutorial', 'stars': 46}, {'name': 'pytorch', 'stars': 1036}, {'name': 'gan', 'stars': 141}, {'name': 'transformers', 'stars': 60}, {'name': 'reinforcement-learning', 'stars': 428}, {'name': 'optimizers', 'stars': 4}, {'name': 'neural-networks', 'stars': 224}, {'name': 'transformer', 'stars': 83}, {'name': 'machine-learning', 'stars': 72587}]",11,149784,86,101,"🧑‍🏫 60 Implementations/tutorials of deep learning papers with side-by-side notes 📝; including transformers (original, xl, switch, feedback, vit, ...), optimizers (adam, adabelief, sophia, ...), gans(cyclegan, stylegan2, ...), 🎮 reinforcement learning (ppo, dqn), capsnet, distillation, ... 🧠",Jupyter Notebook,2020-08-25T02:29:34Z,2023-08-15T18:00:02Z,726.0,MIT License,4,,True,labmlai/annotated_deep_learning_paper_implementations,,34
open-guides,og-aws,34398,3749,1221,False,False,"[{'name': 'Shell', 'size': 928}]",1,[],0,7680,583,224,📙 Amazon Web Services — a practical guide,Shell,2016-07-13T17:30:16Z,2022-12-12T09:49:19Z,1042.0,Creative Commons Attribution 4.0 International,14,Contributor Covenant,True,open-guides/og-aws,,196
LeCoupa,awesome-cheatsheets,34359,5666,688,False,False,"[{'name': 'JavaScript', 'size': 273614}, {'name': 'CSS', 'size': 109016}, {'name': 'Shell', 'size': 86497}, {'name': 'PHP', 'size': 51318}, {'name': 'HTML', 'size': 14133}, {'name': 'Python', 'size': 7482}]",6,"[{'name': 'cheatsheets', 'stars': 138}, {'name': 'javascript', 'stars': 163762}, {'name': 'bash', 'stars': 47178}, {'name': 'nodejs', 'stars': 74528}, {'name': 'cheatsheet', 'stars': 226}, {'name': 'database', 'stars': 82137}, {'name': 'language', 'stars': 2305}, {'name': 'frontend', 'stars': 49235}, {'name': 'backend', 'stars': 492}, {'name': 'feathersjs', 'stars': 8}]",20,8935,271,70,"👩‍💻👨‍💻 Awesome cheatsheets for popular programming languages, frameworks and development tools. They include everything you should know in one single file.",JavaScript,2017-11-09T02:47:15Z,2023-08-02T02:06:52Z,741.0,MIT License,1,,True,LeCoupa/awesome-cheatsheets,,130
AobingJava,JavaFamily,34286,7674,1148,False,False,[],0,"[{'name': 'java', 'stars': 147835}, {'name': 'java8', 'stars': 29}, {'name': 'redis', 'stars': 396}, {'name': 'mysql', 'stars': 61815}, {'name': 'jvm', 'stars': 67}, {'name': 'interview', 'stars': 243}, {'name': 'zookeeper', 'stars': 37}, {'name': 'rocketmq', 'stars': 19}, {'name': 'system', 'stars': 96}]",9,437,14,60,【Java面试+Java学习指南】 一份涵盖大部分Java程序员所需要掌握的核心知识。,,2019-11-12T04:26:18Z,2023-06-21T06:55:05Z,223.0,,1,,True,AobingJava/JavaFamily,,3
koajs,koa,34283,3308,836,False,False,"[{'name': 'JavaScript', 'size': 179831}]",1,"[{'name': 'koa', 'stars': 5269}]",1,3740,823,890,Expressive middleware for node.js using ES2017 async functions,JavaScript,2013-07-20T18:53:45Z,2023-07-28T15:56:18Z,1184.0,MIT License,14,Contributor Covenant,True,koajs/koa,,216
sahat,hackathon-starter,34274,8133,785,False,False,"[{'name': 'JavaScript', 'size': 93064}, {'name': 'Pug', 'size': 61684}, {'name': 'HTML', 'size': 34978}, {'name': 'SCSS', 'size': 1197}, {'name': 'Dockerfile', 'size': 255}]",5,"[{'name': 'hackathon', 'stars': 873}, {'name': 'boilerplate', 'stars': 142}, {'name': 'oauth2', 'stars': 59}, {'name': 'nodejs', 'stars': 74528}, {'name': 'starter-kit', 'stars': 45}, {'name': 'hacktoberfest', 'stars': 26059}]",6,13849,596,631,A boilerplate for Node.js web applications,JavaScript,2013-11-13T17:24:12Z,2023-08-08T02:10:05Z,2634.0,MIT License,3,,True,sahat/hackathon-starter,,182
vlang,v,34267,2087,493,False,False,"[{'name': 'V', 'size': 9978549}, {'name': 'CSS', 'size': 17099}, {'name': 'JavaScript', 'size': 13681}, {'name': 'Batchfile', 'size': 9533}, {'name': 'HTML', 'size': 6865}, {'name': 'Makefile', 'size': 6663}, {'name': 'C', 'size': 5223}, {'name': 'Objective-C', 'size': 4564}, {'name': 'Gnuplot', 'size': 3909}, {'name': 'Dockerfile', 'size': 2804}]",15,"[{'name': 'programming-language', 'stars': 335}, {'name': 'language', 'stars': 2305}, {'name': 'v', 'stars': 155}, {'name': 'compiler', 'stars': 31071}, {'name': 'hacktoberfest', 'stars': 26059}, {'name': 'hacktoberfest-accepted', 'stars': 305}]",6,69919,10211,7625,"Simple, fast, safe, compiled language for developing maintainable software. Compiles itself in <1s with zero library dependencies. Supports automatic C => V translation. https://vlang.io",V,2019-02-08T02:57:06Z,2023-08-18T06:19:58Z,15874.0,MIT License,73,Other,True,vlang/v,,411
iina,iina,34206,2459,529,False,False,"[{'name': 'Swift', 'size': 1368364}, {'name': 'Rich Text Format', 'size': 95385}, {'name': 'Objective-C', 'size': 18328}, {'name': 'Ruby', 'size': 11614}, {'name': 'JavaScript', 'size': 4812}, {'name': 'HTML', 'size': 3674}, {'name': 'Shell', 'size': 3550}]",7,"[{'name': 'macos', 'stars': 33710}, {'name': 'video-player', 'stars': 70}, {'name': 'swift', 'stars': 28534}, {'name': 'video', 'stars': 331}, {'name': 'mpv', 'stars': 38}, {'name': 'hacktoberfest', 'stars': 26059}]",6,266910,946,3537,The modern video player for macOS.,Swift,2016-12-19T07:18:45Z,2023-08-17T08:01:47Z,3292.0,GNU General Public License v3.0,7,,True,iina/iina,,117
airbnb,lottie-android,34161,5368,847,False,False,"[{'name': 'Java', 'size': 806601}, {'name': 'Kotlin', 'size': 346277}, {'name': 'Shell', 'size': 2268}, {'name': 'JavaScript', 'size': 1036}]",4,"[{'name': 'animation', 'stars': 340}, {'name': 'android', 'stars': 139799}, {'name': 'lottie', 'stars': 17}, {'name': 'airbnb', 'stars': 16}, {'name': 'after-effects', 'stars': 29}]",5,136548,708,1615,"Render After Effects animations natively on Android and iOS, Web, and React Native",Java,2016-10-06T22:42:42Z,2023-08-10T04:06:35Z,1526.0,Apache License 2.0,8,Other,True,airbnb/lottie-android,,135
pmndrs,zustand,34139,1056,142,False,False,"[{'name': 'TypeScript', 'size': 233076}, {'name': 'JavaScript', 'size': 6340}]",2,[],0,6181,622,600,🐻 Bear necessities for state management in React,TypeScript,2019-04-09T09:10:06Z,2023-08-16T23:16:19Z,934.0,MIT License,43,,True,pmndrs/zustand,,229
nativefier,nativefier,34090,2141,444,False,False,"[{'name': 'TypeScript', 'size': 261875}, {'name': 'JavaScript', 'size': 27109}, {'name': 'Shell', 'size': 6492}, {'name': 'Dockerfile', 'size': 2072}, {'name': 'CSS', 'size': 899}, {'name': 'HTML', 'size': 579}]",6,"[{'name': 'nodejs', 'stars': 74528}, {'name': 'electron', 'stars': 23645}, {'name': 'linux', 'stars': 106623}, {'name': 'windows', 'stars': 34209}, {'name': 'macos', 'stars': 33710}, {'name': 'desktop-application', 'stars': 47}]",6,6491,328,1229,Make any web page a desktop application,TypeScript,2015-07-05T05:56:42Z,2023-08-18T07:56:42Z,1283.0,MIT License,2,,True,nativefier/nativefier,,130
exacity,deeplearningbook-chinese,34079,9105,2212,False,False,"[{'name': 'TeX', 'size': 1720830}, {'name': 'Python', 'size': 3401}, {'name': 'Shell', 'size': 698}, {'name': 'Makefile', 'size': 259}]",4,[],0,8908,34,200,Deep Learning Book Chinese Translation,TeX,2016-12-07T11:46:51Z,2019-12-03T04:25:44Z,730.0,,4,,True,exacity/deeplearningbook-chinese,,15
chakra-ui,chakra-ui,34051,2998,206,False,False,"[{'name': 'TypeScript', 'size': 1752825}, {'name': 'MDX', 'size': 945950}, {'name': 'JavaScript', 'size': 18347}, {'name': 'HTML', 'size': 3442}, {'name': 'Handlebars', 'size': 3432}, {'name': 'Shell', 'size': 129}]",6,"[{'name': 'chakra-ui', 'stars': 25}, {'name': 'react', 'stars': 95607}, {'name': 'uikit', 'stars': 61}, {'name': 'react-components', 'stars': 133}, {'name': 'accessible', 'stars': 3}, {'name': 'a11y', 'stars': 32}, {'name': 'wai-aria', 'stars': 5}, {'name': 'reactjs', 'stars': 1585}, {'name': 'dark-mode', 'stars': 20}, {'name': 'ui-components', 'stars': 101}]",11,125719,2965,3360,"⚡️ Simple, Modular & Accessible UI Components for your React Applications",TypeScript,2019-08-17T14:27:54Z,2023-08-16T06:24:47Z,8964.0,MIT License,9,Contributor Covenant,True,chakra-ui/chakra-ui,,407
shadowsocks,shadowsocks-android,33912,11641,1580,False,False,"[{'name': 'Kotlin', 'size': 537202}, {'name': 'Python', 'size': 10929}, {'name': 'Makefile', 'size': 6635}, {'name': 'HTML', 'size': 2513}, {'name': 'Shell', 'size': 1146}, {'name': 'AIDL', 'size': 933}, {'name': 'Perl', 'size': 280}]",7,"[{'name': 'shadowsocks', 'stars': 297}, {'name': 'android', 'stars': 139799}]",2,53584,377,2465,A shadowsocks client for Android,Kotlin,2012-12-16T13:40:29Z,2023-08-14T17:52:48Z,3682.0,Other,4,,True,shadowsocks/shadowsocks-android,,42
GokuMohandas,Made-With-ML,33910,5535,1215,False,False,"[{'name': 'Jupyter Notebook', 'size': 2659468}, {'name': 'Python', 'size': 54778}, {'name': 'Shell', 'size': 2102}, {'name': 'Makefile', 'size': 378}]",4,"[{'name': 'machine-learning', 'stars': 72587}, {'name': 'deep-learning', 'stars': 70567}, {'name': 'pytorch', 'stars': 1036}, {'name': 'natural-language-processing', 'stars': 448}, {'name': 'data-science', 'stars': 3793}, {'name': 'python', 'stars': 277238}, {'name': 'mlops', 'stars': 299}, {'name': 'data-engineering', 'stars': 308}, {'name': 'data-quality', 'stars': 43}, {'name': 'distributed-ml', 'stars': 0}]",13,3518,180,53,"Learn how to design, develop, deploy and iterate on production-grade ML applications.",Jupyter Notebook,2018-11-05T03:44:27Z,2023-08-04T05:33:38Z,5.0,MIT License,1,,True,GokuMohandas/Made-With-ML,,1
microsoft,TaskMatrix,33910,3293,304,False,False,"[{'name': 'Python', 'size': 97167}, {'name': 'HTML', 'size': 22957}, {'name': 'Dockerfile', 'size': 396}]",3,[],0,41168,102,333,,Python,2023-03-02T09:04:28Z,2023-08-17T04:37:03Z,117.0,Other,8,Other,True,microsoft/TaskMatrix,,15
bumptech,glide,33835,6095,1053,False,False,"[{'name': 'Java', 'size': 3314796}, {'name': 'Kotlin', 'size': 228022}, {'name': 'Shell', 'size': 16382}, {'name': 'CSS', 'size': 455}]",4,"[{'name': 'android', 'stars': 139799}, {'name': 'imageloader', 'stars': 1}, {'name': 'gif', 'stars': 36}, {'name': 'disk-cache', 'stars': 0}, {'name': 'glide', 'stars': 3}]",5,95603,882,4300,An image loading and caching library for Android focused on smooth scrolling,Java,2013-07-08T22:52:33Z,2023-08-17T01:54:09Z,2903.0,Other,10,,True,bumptech/glide,,131
Z4nzu,hackingtool,33802,3856,1088,False,False,"[{'name': 'Python', 'size': 93068}, {'name': 'Shell', 'size': 10203}, {'name': 'Dockerfile', 'size': 455}]",3,"[{'name': 'allinonehackingtool', 'stars': 13}, {'name': 'web-attack', 'stars': 9}, {'name': 'password-attack', 'stars': 23}, {'name': 'hacking', 'stars': 1559}, {'name': 'wireless-attack', 'stars': 9}, {'name': 'besthackingtool', 'stars': 12}, {'name': 'ctf-tools', 'stars': 65}, {'name': 'ddos-attack-tool', 'stars': 42}, {'name': 'hacker', 'stars': 87}, {'name': 'xss-attacks', 'stars': 15}]",13,1365,95,290,ALL IN ONE Hacking Tool For Hackers,Python,2020-04-11T09:21:31Z,2023-08-16T17:20:33Z,323.0,MIT License,1,,True,Z4nzu/hackingtool,,34
metabase,metabase,33739,4589,638,False,False,"[{'name': 'Clojure', 'size': 14309332}, {'name': 'TypeScript', 'size': 6977136}, {'name': 'JavaScript', 'size': 6717615}, {'name': 'CSS', 'size': 151191}, {'name': 'Shell', 'size': 29482}, {'name': 'MDX', 'size': 24510}, {'name': 'Mustache', 'size': 21200}, {'name': 'Emacs Lisp', 'size': 4603}, {'name': 'Dockerfile', 'size': 4104}, {'name': 'HTML', 'size': 3103}]",10,"[{'name': 'analytics', 'stars': 535}, {'name': 'businessintelligence', 'stars': 39}, {'name': 'dashboard', 'stars': 221}, {'name': 'reporting', 'stars': 36}, {'name': 'slack', 'stars': 56}, {'name': 'clojure', 'stars': 10841}, {'name': 'database', 'stars': 82137}, {'name': 'metabase', 'stars': 10}, {'name': 'postgres', 'stars': 125}, {'name': 'postgresql', 'stars': 30547}]",18,428404,18703,14585,"The simplest, fastest way to get business intelligence and analytics to everyone in your company :yum:",Clojure,2015-02-02T19:25:47Z,2023-08-18T08:02:10Z,27989.0,Other,61,,True,metabase/metabase,,367
BVLC,caffe,33525,18986,2101,False,False,"[{'name': 'C++', 'size': 2945020}, {'name': 'Python', 'size': 334905}, {'name': 'Cuda', 'size': 217936}, {'name': 'CMake', 'size': 103928}, {'name': 'MATLAB', 'size': 32353}, {'name': 'Makefile', 'size': 24346}, {'name': 'Shell', 'size': 17287}, {'name': 'Dockerfile', 'size': 2848}]",8,"[{'name': 'deep-learning', 'stars': 70567}, {'name': 'machine-learning', 'stars': 72587}, {'name': 'vision', 'stars': 38}]",3,76170,2241,4788,Caffe: a fast open framework for deep learning.,C++,2013-09-12T18:39:48Z,2023-03-22T00:02:19Z,4156.0,Other,17,,True,BVLC/caffe,,255
istio,istio,33525,7330,1005,False,False,"[{'name': 'Go', 'size': 13526810}, {'name': 'Shell', 'size': 116871}, {'name': 'Makefile', 'size': 53672}, {'name': 'CSS', 'size': 47647}, {'name': 'HTML', 'size': 28430}, {'name': 'Python', 'size': 12110}, {'name': 'Smarty', 'size': 11102}, {'name': 'C', 'size': 1778}, {'name': 'Dockerfile', 'size': 1273}, {'name': 'Java', 'size': 1080}]",11,"[{'name': 'microservices', 'stars': 378}, {'name': 'service-mesh', 'stars': 101}, {'name': 'lyft-envoy', 'stars': 1}, {'name': 'kubernetes', 'stars': 37442}, {'name': 'api-management', 'stars': 44}, {'name': 'circuit-breaker', 'stars': 17}, {'name': 'polyglot-microservices', 'stars': 5}, {'name': 'enforce-policies', 'stars': 3}, {'name': 'proxies', 'stars': 15}, {'name': 'microservice', 'stars': 248}]",16,255581,28419,18042,"Connect, secure, control, and observe services.",Go,2016-11-18T23:57:21Z,2023-08-18T08:36:46Z,21099.0,Apache License 2.0,388,,True,istio/istio,,365
shadowsocks,shadowsocks,33430,19029,2076,False,False,"[{'name': 'Python', 'size': 157279}, {'name': 'Shell', 'size': 16430}]",2,[],0,891,159,0,,Python,2012-04-20T13:10:49Z,2022-11-27T06:10:06Z,1.0,,4,,True,shadowsocks/shadowsocks,,1
THUDM,ChatGLM-6B,33422,4517,361,False,False,"[{'name': 'Python', 'size': 250116}, {'name': 'Shell', 'size': 3703}]",2,[],0,9293,117,1207,ChatGLM-6B: An Open Bilingual Dialogue Language Model | 开源双语对话语言模型,Python,2023-03-13T12:00:18Z,2023-08-17T23:40:00Z,362.0,Apache License 2.0,14,,True,THUDM/ChatGLM-6B,,45
